Data,Açao,Símbolo,Preço,Volume,Quantidade Total
2019-11-26,BRF SA,BRFS3,36.61,370377957.0,10115500
2019-11-27,BRF SA,BRFS3,36.5,116496320.0,3191400
2019-11-28,BRF SA,BRFS3,36.46,136070210.0,3732000
2019-11-29,BRF SA,BRFS3,36.6,247794989.0,6770100
2019-12-02,BRF SA,BRFS3,36.55,126941680.0,3472300
2019-12-03,BRF SA,BRFS3,35.89,173248216.0,4826900
2019-12-04,BRF SA,BRFS3,36.25,233659001.0,6445600
2019-12-05,BRF SA,BRFS3,36.34,102581836.0,2822500
2019-12-06,BRF SA,BRFS3,36.75,164619736.0,4478800
2019-12-09,BRF SA,BRFS3,36.83,161831564.0,4393300
2019-12-10,BRF SA,BRFS3,36.79,98473862.0,2676200
2019-12-11,BRF SA,BRFS3,36.11,179512098.0,4970600
2019-12-12,BRF SA,BRFS3,35.73,215427824.0,6028500
2019-12-13,BRF SA,BRFS3,34.51,296234005.0,8583700
2019-12-16,BRF SA,BRFS3,34.61,218932539.0,6324800
2019-12-17,BRF SA,BRFS3,33.65,320808440.0,9531900
2019-12-18,BRF SA,BRFS3,34.07,303020068.0,8892200
2019-12-19,BRF SA,BRFS3,34.28,124144355.0,3621200
2019-12-20,BRF SA,BRFS3,34.7,166888943.0,4809200
2019-12-23,BRF SA,BRFS3,34.53,83421346.0,2415400
2019-12-26,BRF SA,BRFS3,35.0,86422325.0,2468600
2019-12-27,BRF SA,BRFS3,35.13,87772764.0,2498100
2019-12-30,BRF SA,BRFS3,35.23,72838914.0,2067400
2019-01-02,CAMIL,CAML3,7.24,6505427.0,897500
2019-01-03,CAMIL,CAML3,7.56,5756057.0,760900
2019-01-04,CAMIL,CAML3,7.58,4419680.0,582500
2019-01-07,CAMIL,CAML3,7.61,4161523.0,546400
2019-01-08,CAMIL,CAML3,7.61,2515858.0,330400
2019-01-09,CAMIL,CAML3,7.58,3457777.0,455800
2019-01-10,CAMIL,CAML3,7.55,3588433.0,475100
2019-01-11,CAMIL,CAML3,7.55,6162497.0,815900
2019-01-14,CAMIL,CAML3,7.38,6384328.0,864900
2019-01-15,CAMIL,CAML3,7.24,9010343.0,1243100
2019-01-16,CAMIL,CAML3,7.11,12162630.0,1708300
2019-01-17,CAMIL,CAML3,7.09,19649649.0,2771000
2019-01-18,CAMIL,CAML3,7.07,10517717.0,1486300
2019-01-21,CAMIL,CAML3,7.17,5720667.0,797000
2019-01-22,CAMIL,CAML3,7.29,5268200.0,721700
2019-01-23,CAMIL,CAML3,7.08,26372380.0,3723600
2019-01-24,CAMIL,CAML3,6.97,36260178.0,5199700
2019-01-28,CAMIL,CAML3,7.3,8910111.0,1219400
2019-01-29,CAMIL,CAML3,7.44,4200399.0,564500
2019-01-30,CAMIL,CAML3,7.48,5096466.0,680600
2019-01-31,CAMIL,CAML3,7.55,4589422.0,607700
2019-02-01,CAMIL,CAML3,7.47,6092780.0,815500
2019-02-04,CAMIL,CAML3,7.42,4572795.0,615600
2019-02-05,CAMIL,CAML3,7.58,6375178.0,841000
2019-02-06,CAMIL,CAML3,7.47,4853473.0,649400
2019-02-07,CAMIL,CAML3,7.29,4480843.0,613900
2019-02-08,CAMIL,CAML3,7.32,3596214.0,490800
2019-02-11,CAMIL,CAML3,7.26,3651511.0,502500
2019-02-12,CAMIL,CAML3,7.3,3888960.0,532200
2019-02-13,CAMIL,CAML3,7.32,4040419.0,551400
2019-02-14,CAMIL,CAML3,7.41,4012864.0,541500
2019-02-15,CAMIL,CAML3,7.52,5558171.0,738200
2019-02-18,CAMIL,CAML3,7.45,3804221.0,510000
2019-02-19,CAMIL,CAML3,7.43,3917236.0,526900
2019-02-20,CAMIL,CAML3,7.36,4115189.0,558400
2019-02-21,CAMIL,CAML3,7.26,3894845.0,535900
2019-02-22,CAMIL,CAML3,7.26,3625212.0,498700
2019-02-25,CAMIL,CAML3,7.26,7030303.0,967800
2019-02-26,CAMIL,CAML3,7.19,5105814.0,710100
2019-02-27,CAMIL,CAML3,7.2,5843282.0,811400
2019-02-28,CAMIL,CAML3,7.17,3033218.0,422900
2019-03-01,CAMIL,CAML3,7.17,2981505.0,415700
2019-03-06,CAMIL,CAML3,7.09,8407933.0,1184500
2019-03-07,CAMIL,CAML3,7.09,4829765.0,680500
2019-03-08,CAMIL,CAML3,7.08,14968499.0,2114100
2019-03-11,CAMIL,CAML3,7.12,22883797.0,3212300
2019-03-12,CAMIL,CAML3,7.11,4931192.0,693200
2019-03-13,CAMIL,CAML3,7.09,3588800.0,505900
2019-03-14,CAMIL,CAML3,7.09,2717666.0,383100
2019-03-15,CAMIL,CAML3,7.08,4081328.0,576000
2019-03-18,CAMIL,CAML3,7.04,5030748.0,713600
2019-03-19,CAMIL,CAML3,7.0,7971955.0,1137300
2019-03-20,CAMIL,CAML3,6.94,14444282.0,2079200
2019-03-21,CAMIL,CAML3,6.84,6605376.0,965300
2019-03-22,CAMIL,CAML3,6.83,4149216.0,607100
2019-03-25,CAMIL,CAML3,6.89,3587704.0,520300
2019-03-26,CAMIL,CAML3,6.9,4889352.0,708400
2019-03-27,CAMIL,CAML3,6.74,4118655.0,610200
2019-03-28,CAMIL,CAML3,6.72,4193665.0,623700
2019-03-29,CAMIL,CAML3,6.89,3905197.0,566300
2019-04-01,CAMIL,CAML3,6.95,5473483.0,786500
2019-04-02,CAMIL,CAML3,7.02,5852853.0,833500
